,Unnamed: 0,name,latitude,longitude,address,state,loopcheck
805,805,Firehouse Subs Mark Twain Village,38.77202,-90.49614,"['1365 Bass Pro Dr', 'Saint Charles, MO 63301']",MO,['St Charles MO']
806,806,Long John Silver's,38.797059000000004,-90.580691,"['4401 Veterans Memorial Hwy', 'Saint Peters, MO 63376']",MO,['St Charles MO']
807,807,McDonald's,38.7725830301339,-90.49142184284621,"['1160 S 5th St', 'St. Charles, MO 63301']",MO,['St Charles MO']
808,808,McDonald's,38.8193603316198,-90.5139702558517,"['3701 Elm St', 'St. Charles, MO 63301']",MO,['St Charles MO']
809,809,Casa Mia Mexican Kitchen,38.789877000000004,-90.57584200000001,"['235 Jungermann Rd', 'Ste 201', 'St Peters, MO 63376']",MO,['St Charles MO']
810,810,Wendy's,38.74702070000001,-90.4220886,"['11961 Paul Mayer', 'Bridgeton, MO 63044']",MO,['St Charles MO']
812,812,Wendy's,38.7938959186632,-90.4486356675625,"['13945 Missouri Bottom Road', 'Bridgeton, MO 63044']",MO,['St Charles MO']
813,813,Jimmy John's,38.7678032,-90.5221641,"['1696 Country Club Plaza Dr', 'St. Charles, MO 63303']",MO,['St Charles MO']
814,814,Sonic Drive-In,38.8221407,-90.5176233,"['3851 Elm St', 'St. Charles, MO 63301']",MO,['St Charles MO']
815,815,Rosy's Cakes & Paco's Tacos,38.789770000000004,-90.6083699,"['6240 Mexico Rd', 'Saint Peters, MO 63376']",MO,['St Charles MO']
817,817,Firehouse Subs,38.7639423817789,-90.63375027188249,"['4508 Mid Rivers Mall Dr', 'Cottleville, MO 63376']",MO,['St Charles MO']
818,818,Chick-fil-A,38.7790717,-90.69927679999999,"['2106 Highway K', 'O Fallon, MO 63368']",MO,['St Charles MO']
819,819,Arby's,38.8211326599121,-90.51502227783199,"['3786 Elm St', 'Saint Charles, MO 63301']",MO,['St Charles MO']
820,820,Taco Bell,38.788421,-90.512585,"['2203 Droste Rd.', 'Saint Charles, MO 63301']",MO,['St Charles MO']
822,822,Jack in the Box,38.7746719824854,-90.48983976244931,"['1016 S 5th St', 'Saint Charles, MO 63301']",MO,['St Charles MO']
823,823,Wendy's,38.79509,-90.62269,"['275 Mid Rivers Mall Dr', 'St.Peters, MO 63376']",MO,['St Charles MO']
825,825,Raising Cane's Chicken Fingers,38.744603000000005,-90.635172,"['6095 Mid Rivers Mall Dr', 'Saint Peters, MO 63304']",MO,['St Charles MO']
826,826,McDonald's,38.7618241810991,-90.45485486160031,"['3296 Rider Trl S', 'Earth City, MO 63045']",MO,['St Charles MO']
827,827,Jack in the Box,38.8204166262762,-90.5137811601163,"['3710 Elm St', 'Saint Charles, MO 63301']",MO,['St Charles MO']
828,828,Lion's Choice,38.7993457,-90.70144959999999,"['8710 Veterans Memorial Pkwy', ""O'Fallon, MO 63366""]",MO,['St Charles MO']
829,829,Pickleman's Gourmet Cafe,38.7831930630346,-90.53499188576141,"['2041 Zumbehl Rd', 'Unit 18', 'St. Charles, MO 63303']",MO,['St Charles MO']
830,830,Freddy's Frozen Custard & Steakburgers,38.747767700000004,-90.6352097,"['6031 Mid Rivers Mall Dr', 'Cottleville, MO 63304']",MO,['St Charles MO']
832,832,Firehouse Subs,38.7143822,-90.44944,"['12316 Dorsett Rd', 'Maryland Heights, MO 63043']",MO,['St Charles MO']
833,833,Chick-fil-A,38.668853999999996,-90.60437519999999,"['17365 Chesterfield Airport Rd', 'Chesterfield, MO 63005']",MO,['St Charles MO']
834,834,Dairy Queen Grill & Chill,38.8066093659013,-90.47539740800859,"['301 Little Hills Industrial Blvd', 'Saint Charles, MO 63301']",MO,['St Charles MO']
836,836,Popeyes Louisiana Kitchen,38.735718,-90.400754,"['953 NW Plaza Dr', 'St. Ann, MO 63074']",MO,['St Charles MO']
837,837,Raising Cane's Chicken Fingers,38.66782,-90.60329,"['17360 Chesterfield Airport Rd', 'Chesterfield, MO 63005']",MO,['St Charles MO']
838,838,McDonald's,38.779078000000005,-90.530077,"['1890 Zumbehl Rd', 'St. Charles, MO 63303']",MO,['St Charles MO']
839,839,Dairy Queen Grill & Chill,38.781157,-90.50771999999999,"['2195 First Capitol Dr', 'Saint Charles, MO 63301']",MO,['St Charles MO']
840,840,Blaze Fast-Fire'd Pizza,38.8004070126366,-90.6173587993667,"['5246 N Service Rd', 'St Peters, MO 63376']",MO,['St Charles MO']
842,842,Potbelly Sandwich Shop,38.6714789636581,-90.43923619995908,"['11615 Olive Blvd', 'Creve Coeur, MO 63141']",MO,['St Charles MO']
843,843,Soulard Gyro,38.794725464665,-90.69829744438091,"['1280 State Hwy K', ""O'Fallon, MO 63366""]",MO,['St Charles MO']
844,844,KFC,38.7915297018832,-90.5738908453627,"['4118 Mexico Rd', 'Saint Peters, MO 63376']",MO,['St Charles MO']
845,845,Jersey Mike's Subs,38.668890999999995,-90.598396,"['17273 Chesterfield Airport Rd', 'Chesterfield, MO 63005']",MO,['St Charles MO']
846,846,Popeyes Louisiana Kitchen,38.797033,-90.65669,"['401 Salt Lick Rd', 'St Peters, MO 63376']",MO,['St Charles MO']
847,847,Lee's Famous Recipe Chicken,38.7890014648438,-90.6281204223633,"['690 Starwood Dr', 'Saint Peters, MO 63376']",MO,['St Charles MO']
848,848,McDonald's,38.746421200336,-90.57849012315269,"['24 Harvester Sq', 'St. Charles, MO 63303']",MO,['St Charles MO']
849,849,Dairy Queen Grill & Chill,38.7505513638735,-90.5622473359108,"['1450 Jungs Station Rd', 'Harvester, MO 63303']",MO,['St Charles MO']
850,850,White Castle,38.777632000000004,-90.699229,"['2212 Hwy K', ""O' Fallon, MO 63366""]",MO,['St Charles MO']
851,851,Wendy's,38.7918921652669,-90.69670218684169,"['1390 Mexico Loop Rd E', 'Ofallon, MO 63366']",MO,['St Charles MO']
852,852,Lees Famous Recipe,38.7750816345215,-90.4896392822266,"['1012 S 5th St', 'Saint Charles, MO 63301']",MO,['St Charles MO']
853,853,Subway,38.8197080302247,-90.51470731025049,"['3735 Elm St', 'St Charles, MO 63301']",MO,['St Charles MO']
854,854,Arby's,38.71416,-90.45819,"['12730 Dorsett Rd', 'Maryland Heights, MO 63043']",MO,['St Charles MO']
855,855,Jersey Mike's Subs,38.77375,-90.698821,"['2508 Hwy K', 'Ofallon, MO 63368']",MO,['St Charles MO']
856,856,McAlister's Deli,38.789069258842204,-90.627241,"['7106 Mexico Rd', 'St. Peters, MO 63376']",MO,['St Charles MO']
857,857,Pop's Kitchen,38.7199501849824,-90.3666801005602,"['9641 St Charles Rock Rd', 'St Louis, MO 63114']",MO,['St Charles MO']
858,858,McDonald's,38.7910213542958,-90.60586591134779,"['199 Spencer Rd', 'Saint Peters, MO 63376']",MO,['St Charles MO']
859,859,White Castle,38.7148857,-90.4385214,"['12025 Dorsett Rd', 'Maryland Heights, MO 63043']",MO,['St Charles MO']
860,860,Jason's Deli,38.668447136879,-90.5972615629435,"['17245 Chesterfield Airport Rd', 'Chesterfield, MO 63005']",MO,['St Charles MO']
861,861,Arby's,38.724047999999996,-90.69918,"['4231 Highway K', 'O Fallon, MO 63368']",MO,['St Charles MO']
862,862,Snarf's Sandwiches - Maryland Heights,38.69963,-90.42112,"['11512 Page Service Dr', 'Maryland Heights, MO 63146']",MO,['St Charles MO']
863,863,Hardee's,38.734939000000004,-90.393499,"['10909 Saint Charles Rock Rd', 'Bridgeton, MO 63074']",MO,['St Charles MO']
864,864,Burger King,38.749984999999995,-90.463545,"['13565 Riverport Dr', 'Maryland Hts, MO 63043']",MO,['St Charles MO']
865,865,Arby's,38.6920345,-90.39316679999999,"['10511 Page Ave', 'Saint Louis, MO 63132']",MO,['St Charles MO']
866,866,St Louis Gyros,38.6755011,-90.46422840000001,"['12528 Olive Blvd', 'Creve Coeur, MO 63141']",MO,['St Charles MO']
867,867,Taco Bell,38.819989,-90.513622,"['3797 Elm Street', 'Saint Charles, MO 63301']",MO,['St Charles MO']
868,868,Potbelly Sandwich Shop,38.781314,-90.700701,"['2025-2027 Hwy K', 'O Fallon, MO 63366']",MO,['St Charles MO']
870,870,Chipotle Mexican Grill,38.6727048258016,-90.43588206158459,"['11485 Olive Blvd', 'Creve Coeur, MO 63141']",MO,['St Charles MO']
871,871,McDonald's,38.7916192991037,-90.5633872747422,"['3883 Veterans Memorial Pkwy', 'St Peters, MO 63376']",MO,['St Charles MO']
872,872,Jimmy John's,38.715317,-90.4533671,"['2016 McKelvey Rd', 'Maryland Heights, MO 63043']",MO,['St Charles MO']
873,873,McDonald's,38.7142152286897,-90.4566896011887,"['12680 Dorsett Rd', 'Maryland Heights, MO 63043']",MO,['St Charles MO']
874,874,Boston Market,38.6341715936318,-90.3161036968231,"['6690 Clayton Rd', 'Richmond Heights, MO 63117']",MO,['St Charles MO']
875,875,McDonald's,38.7573818002836,-90.4300734400749,"['12499 Natural Bridge Rd', 'Bridgeton, MO 63044']",MO,['St Charles MO']
876,876,Moe's Southwest Grill,38.744333399999995,-90.63475490000002,"['6097 Mid Rivers Mall Dr', 'Cottleville, MO 63304']",MO,['St Charles MO']
877,877,Classic Red Hots Catering,38.639922361402604,-90.5139203361359,"['14342 S Outer Forty', 'Chesterfield, MO 63017']",MO,['St Charles MO']
879,879,Jack in the Box,38.8015907307788,-90.3138761222363,"['2095 N US Highway 67', 'Florissant, MO 63033']",MO,['St Charles MO']
880,880,Taco Bell,38.66836,-90.59007,"['17090 Chesterfield Airport Rd.', 'Chesterfield, MO 63005']",MO,['St Charles MO']
881,881,Hardee's,38.7143352988464,-90.43655079892478,"['11938 Dorsett Rd', 'Saint Louis, MO 63043']",MO,['St Charles MO']
882,882,Dairy Queen Grill & Chill,38.7166007506927,-90.45324040000001,"['2060 Mckelvey Rd', 'Maryland Heights, MO 63043']",MO,['St Charles MO']
883,883,El Agave,38.8214031195769,-90.5174013470825,"['3823 Elm St', 'Saint Charles, MO 63301']",MO,['St Charles MO']
884,884,Which Wich,38.6411533,-90.56744499999999,"['1762 Clarkson Rd', 'Chesterfield, MO 63017']",MO,['St Charles MO']
885,885,Firehouse Subs,38.780729110912496,-90.699130249593,"['104 Laura K Dr', ""O'Fallon, MO 63366""]",MO,['St Charles MO']
886,886,Dairy Queen Grill & Chill,38.8067519824514,-90.3608600004463,"['300 Howdershell Rd', 'Florissant, MO 63031']",MO,['St Charles MO']
888,888,Lion's Choice,38.78137,-90.38807,"['5952 Howdershell Rd', 'Hazelwood, MO 63042']",MO,['St Charles MO']
889,889,White Castle,38.799733,-90.333265,"['840 N Hwy 67', 'Florissant, MO 63031']",MO,['St Charles MO']
890,890,Panda Express,38.74607,-90.63542,"['6081 Mid Rivers Mall Dr', 'Cottleville, MO 63304']",MO,['St Charles MO']
892,892,Taco Bell,38.714523,-90.430122,"['11952 Dorsett Rd', 'Maryland Heights, MO 63043']",MO,['St Charles MO']
893,893,Fuzzy's Taco Shop,38.70134,-90.446667,"['302 W Port Plaza Dr', 'Maryland Heights, MO 63146']",MO,['St Charles MO']
894,894,MOD Pizza,38.715745536583206,-90.45432852611641,"['2033 Dorsett Rd', 'Maryland Heights, MO 63043']",MO,['St Charles MO']
895,895,Crazy Bowls & Wraps,38.77963,-90.70057,"['2119 Hwy K', 'O Fallon, MO 63368']",MO,['St Charles MO']
896,896,White Castle,38.7225586920977,-90.33514134585859,"['9301 Natural Bridge Rd', 'Berkeley, MO 63134']",MO,['St Charles MO']
897,897,Lion's Choice,38.6678428649902,-90.5994186401367,"['17294 Chesterfield Airport Rd', 'Chesterfield, MO 63005']",MO,['St Charles MO']
898,898,Wendy's,38.6687453919841,-90.6103527540586,"['17451 Chesterfield Airport Road', 'Chesterfield, MO 63005']",MO,['St Charles MO']
902,902,Jimmy John's,38.7917593,-90.58699159999999,"['4865 Mexico Rd', 'St. Peters, MO 63376']",MO,['St Charles MO']
903,903,McDonald's,38.6736460731861,-90.37645004689692,"['9406 Olive Street Rd', 'Olivette, MO 63132']",MO,['St Charles MO']
904,904,Arby's,38.79549,-90.62254,"['225 Mid Rivers Mall Dr', 'Saint Peters, MO 63376']",MO,['St Charles MO']
905,905,Panda Express,38.7362389,-90.400216,"['963 NW Plaza Dr', 'Saint Ann, MO 63044']",MO,['St Charles MO']
907,907,Rockin' Rooster,38.6773061896371,-90.66128554256191,"['Premium St Louis Outlet', 'Ste 806', 'Chesterfield, MO 63005']",MO,['St Charles MO']
908,908,Chipotle Mexican Grill,38.6432361587335,-90.56492599053792,"['1676 Clarkson Rd', 'Chesterfield, MO 63017']",MO,['St Charles MO']
909,909,Popeyes Louisiana Kitchen,38.799776,-90.329193,"['951 N Hwy 67', 'Florissant, MO 63031']",MO,['St Charles MO']
911,911,Taco Bell,38.754822,-90.43045500000001,"['12420 St Charles Rock Rd', 'Bridgeton, MO 63044']",MO,['St Charles MO']
912,912,McDonald's,38.7003096520475,-90.44381037354471,"['25 Westport Plaza Dr', 'St. Louis, MO 63146']",MO,['St Charles MO']
913,913,Jimmy John's,38.7409725,-90.6347605,"['6295 Mid Rivers Mall Dr', 'St. Peters, MO 63304']",MO,['St Charles MO']
914,914,Wendy's,38.723538216541,-90.697865873434,"['4210 Highway K', 'Ofallon, MO 63368']",MO,['St Charles MO']
929,929,Hardee's,38.787879943847706,-90.6265029907227,"['501 Mid Rivers Mall Dr', 'Saint Peters, MO 63376']",MO,['St Peters MO']
932,932,Jack in the Box,38.791859716907894,-90.5759918,"['4124 Mexico Rd', 'Saint Peters, MO 63376']",MO,['St Peters MO']
935,935,Chipotle Mexican Grill,38.78051255402,-90.6989810544188,"['112 Laura K Dr', 'O Fallon, MO 63366']",MO,['St Peters MO']
945,945,Taco Bell,38.797194715675204,-90.62120110895599,"['159 Mid Rivers Mall Rd', 'Saint Peters, MO 63376']",MO,['St Peters MO']
946,946,Dairy Queen Grill & Chill,38.773453417550996,-90.62465440000001,"['1015 St Peters Howell Rd', 'Saint Peters, MO 63376']",MO,['St Peters MO']
950,950,Penn Station East Coast Subs,38.792617,-90.623224,"['318 Mid Rivers Mall Dr', 'Ste N', 'Saint Peters, MO 63376']",MO,['St Peters MO']
954,954,Taco Bell,38.746434654104206,-90.63440911356831,"['6082 Mid Rivers Mall Dr.', 'Saint Peters, MO 63304']",MO,['St Peters MO']
955,955,Culver's,38.792711,-90.694732,"['8500 Mexico Rd', ""O'Fallon, MO 63366""]",MO,['St Peters MO']
962,962,Burger King,38.801900260360796,-90.62117943602371,"['399 Main St', 'Saint Peters, MO 63376']",MO,['St Peters MO']
965,965,Taco Bell,38.7461,-90.59145,"['1630 Jungermann Rd.', 'Saint Peters, MO 63304']",MO,['St Peters MO']
966,966,McDonald's,38.7943919,-90.6232581241147,"['299 Mid Rivers Mall Dr', 'Saint Peters, MO 63376']",MO,['St Peters MO']
967,967,Arbys,38.7459752704167,-90.63427837736609,"['6086 Mid Rivers Mall Dr', 'Saint Peters, MO 63304']",MO,['St Peters MO']
974,974,Sonic Drive-In,38.789629,-90.66205500000001,"['651 Salt Lick Rd', 'Saint Peters, MO 63376']",MO,['St Peters MO']
975,975,Jack in the Box,38.7984029509828,-90.6558725237846,"['299 Salt Lick Rd', 'Ste 100', 'Saint Peters, MO 63376']",MO,['St Peters MO']
977,977,Burger King,38.748409,-90.590538,"['1575 Jungermann Rd', 'Saint Peters, MO 63376']",MO,['St Peters MO']
981,981,Panda Express,38.6670717471143,-90.5894753708794,"['98 Thf Blvd', 'Chesterfield, MO 63005']",MO,['St Peters MO']
986,986,Culver's,38.6688270568848,-90.6039657592773,"['17349 Chesterfield Airport Rd', 'Chesterfield, MO 63005']",MO,['St Peters MO']
987,987,KFC,38.743509,-90.591789,"['1699 Jungerman Rd', 'Saint Charles, MO 63304']",MO,['St Peters MO']
993,993,Jack in the Box,38.7680648774307,-90.7807695865631,"['459 Hawk Ridge Trail Dr', 'Lake Saint Louis, MO 63367']",MO,['St Peters MO']
995,995,Subway,38.7901510516066,-90.6617046987423,"['631 Salt Lick Rd', 'St Peters, MO 63376']",MO,['St Peters MO']
996,996,Wendy's,38.76748,-90.783672,"['905 Robert Raymond Drive', 'Lake St.Louis, MO 63367']",MO,['St Peters MO']
999,999,Firehouse Subs,38.645559000000006,-90.565453,"['1649 Clarkson Rd', 'Chesterfield, MO 63017']",MO,['St Peters MO']
1000,1000,Taco Bell,38.655865000000006,-90.55462833974421,"['15548 Olive Blvd', 'Chesterfield, MO 63017']",MO,['St Peters MO']
1001,1001,Wendy's,38.800609874913604,-90.7359837415859,"['9701 Veterans Memorial Parkway', 'Ofallon, MO 63366']",MO,['St Peters MO']
1004,1004,Boardwalk East Subs,38.76728,-90.69944,"['2758 Highway K', ""O'Fallon, MO 63368""]",MO,['St Peters MO']
1005,1005,QDOBA Mexican Eats,38.6680325,-90.5861171,"['16890 Chesterfield Airport Rd', 'Ste 104', 'Chesterfield, MO 63005']",MO,['St Peters MO']
1009,1009,Jack in the Box,38.748847999999995,-90.5912323,"['1590 Jungermann Rd', 'Saint Peters, MO 63376']",MO,['St Peters MO']
1010,1010,Arby's,38.747631072998,-90.4243545532227,"['11976 Paul Mayer Ave', 'Bridgeton, MO 63044']",MO,['St Peters MO']
1011,1011,Dairy Queen Grill & Chill,38.800362109697396,-90.7332887454777,"['9695 Veterans Memorial Pkwy', 'O Fallon, MO 63366']",MO,['St Peters MO']
1014,1014,Taco Bell,38.682464,-90.485662,"['13123 Olive Blvd', 'Saint Louis, MO 63141']",MO,['St Peters MO']
1015,1015,Burger King,38.7619524003382,-90.6993962764855,"['2882 Hwy K', 'O Fallon, MO 63368']",MO,['St Peters MO']
1016,1016,Taco Bell,38.766191,-90.781683,"['901 Robert Raymond Dr.', 'Lake Saint Louis, MO 63367']",MO,['St Peters MO']
1018,1018,Hardees,38.697296142578104,-90.4404144287109,"['12004 Lackland Rd', 'Saint Louis, MO 63146']",MO,['St Peters MO']
1020,1020,Subway,38.771618341381,-90.58165598399209,"['947 Jungermann Rd', 'St Peters, MO 63376']",MO,['St Peters MO']
1021,1021,Taco Bell,38.76242,-90.69977,"['102 Fallon Parkway', 'O Fallon, MO 63368']",MO,['St Peters MO']
1022,1022,Arby's,38.76685,-90.78389,"['909 Robert Raymond Dr', 'Lake Saint Louis, MO 63367']",MO,['St Peters MO']
1028,1028,Arby's,38.80142,-90.70087,"['705 Hwy K', ""O'Fallon, MO 63366""]",MO,['St Peters MO']
1031,1031,Taco Bell,38.803912,-90.700079,"['603 S Main St', 'O Fallon, MO 63366']",MO,['St Peters MO']
1034,1034,QDOBA Mexican Eats,38.766487,-90.767013,"['7863 Hwy N', 'Dardenne Prairie, MO 63368']",MO,['St Peters MO']
1035,1035,Burger King,38.7959963,-90.5757796,"['4199 S Service Rd', 'Saint Peters, MO 63376']",MO,['St Peters MO']
1038,1038,Subway,38.760609123415605,-90.7012250667368,"[""119 O'fallon Commons Dr"", ""O'Fallon, MO 63368""]",MO,['St Peters MO']
1041,1041,McDonald's,38.671719,-90.437116,"['11521 Olive Blvd', 'Creve Coeur, MO 63141']",MO,['St Peters MO']
1042,1042,Jack in the Box,38.7529307433466,-90.4289603,"['12298 Saint Charles Rock Rd', 'Bridgeton, MO 63044']",MO,['St Peters MO']
1043,1043,Burger King,38.680009999999996,-90.47129,"['12701 Olive Blvd', 'Creve Coeur, MO 63141']",MO,['St Peters MO']
1045,1045,El Tio Pepe,38.803256,-90.70388,"['315 W Terra Ln', 'O Fallon, MO 63366']",MO,['St Peters MO']
1047,1047,McDonald's,38.6436,-90.56688,"['1701 Clarkson Sq', 'Chesterfield, MO 63017']",MO,['St Peters MO']
1048,1048,McDonald's,38.680101,-90.5010232329369,"['13559 Olive St Rd', 'Chesterfield, MO 63017']",MO,['St Peters MO']
1049,1049,Jimmy John's,38.7465,-90.4187,"['11905 St Charles Rock Rd', 'Bridgeton, MO 63044']",MO,['St Peters MO']
1050,1050,Dave & Tony's,38.678641753206,-90.472947301113,"['12766 Olive Blvd', 'Creve Coeur, MO 63141']",MO,['St Peters MO']
1054,1054,Subway,38.7450287494606,-90.5885655007087,"['1661 Jungerman Rd', 'St Peters, MO 63304']",MO,['St Peters MO']
1055,1055,Pizza Hut,38.7717872654034,-90.58148413896559,"['939 Jungermann Rd', 'Saint Peters, MO 63376']",MO,['St Peters MO']
1056,1056,McDonald's,38.8017393510001,-90.6992176920176,"['101 Mcdonald Ln', ""O'Fallon, MO 63366""]",MO,['St Peters MO']
1057,1057,McDonald's,38.8220039813994,-90.7002637535334,"['1001 N Main St', ""O'Fallon, MO 63366""]",MO,['St Peters MO']
1059,1059,Dairy Queen Grill & Chill,38.718562799999994,-90.669843479991,"['777 Independence Rd', 'Weldon Spring, MO 63304']",MO,['St Peters MO']
1060,1060,Jimmy John's,38.794804,-90.698261,"['1264 Highway K', ""O'Fallon, MO 63366""]",MO,['St Peters MO']
1061,1061,Jack in the Box,38.71330348165421,-90.6785774230957,"['6000 S Highway 94', 'Weldon Spring, MO 63304']",MO,['St Peters MO']
1063,1063,Noodles & Company,38.6411278,-90.567941,"['1784 Clarkson Rd', 'Chesterfield, MO 63017']",MO,['St Peters MO']
1064,1064,Jack in the Box,38.805859999999996,-90.70061,"['415 S Main St', 'O Fallon, MO 63366']",MO,['St Peters MO']
1077,1077,Chipotle Mexican Grill,39.025877,-94.24831717129891,"['1115 NE Coronado Dr', 'Blue Springs, MO 64014']",MO,['Blue Springs MO']
1083,1083,Taco Bell,39.007236,-94.27200385392028,"['934 S 7 Highway', 'Blue Springs, MO 64014']",MO,['Blue Springs MO']
1084,1084,Taco Bell,39.027033,-94.255763,"['525 NE Coronado Drive', 'Blue Springs, MO 64014']",MO,['Blue Springs MO']
1085,1085,Dairy Queen Grill & Chill,38.99835,-94.27249,"['1900 SW State Route 7', 'Blue Springs, MO 64014']",MO,['Blue Springs MO']
1086,1086,McDonald's,39.028040999999995,-94.271192,"['814 N Hwy 7', 'Blue Springs, MO 64014']",MO,['Blue Springs MO']
1087,1087,Jimmy John's,39.025478,-94.27138000000001,"['706 N 7th Hwy', 'Ste F', 'Blue Springs, MO 64014']",MO,['Blue Springs MO']
1090,1090,KFC,39.016826,-94.272756,"['211 Highway 7 S', 'Blue Springs, MO 64014']",MO,['Blue Springs MO']
1094,1094,McDonald's,38.9882371178667,-94.2728827800684,"['3116 S 7th Hwy', 'Blue Springs, MO 64014']",MO,['Blue Springs MO']
1095,1095,Sonic Drive-In,39.0266374,-94.305061,"['801 NW Woods Chapel Rd', 'Blue Springs, MO 64015']",MO,['Blue Springs MO']
1097,1097,Taco Bell,39.031009999999995,-94.30474,"['1236 NW Woods Chapel Road', 'Blue Springs, MO 64015']",MO,['Blue Springs MO']
1098,1098,Subway,39.031785905099,-94.3045520105505,"['1240 NW Woods Chapel Rd', 'Blue Springs, MO 64015']",MO,['Blue Springs MO']
1099,1099,Sonic Drive-In,39.0274607,-94.25620909999999,"['515 NE Coronado Dr', 'Blue Springs, MO 64014']",MO,['Blue Springs MO']
1100,1100,McDonald's,39.03311,-94.30597,"['1515 N Woods Chapel Rd', 'Blue Springs, MO 64015']",MO,['Blue Springs MO']
1105,1105,Subway,39.023438794823704,-94.2714408249485,"['600 N 7 Hwy', 'Blue Springs, MO 64015']",MO,['Blue Springs MO']
1107,1107,KFC,39.0314429189576,-94.3044627404928,"['1236 NW Woods Chapel Rd', 'Blue Springs, MO 64015']",MO,['Blue Springs MO']
1108,1108,McDonald's,39.0087404831523,-94.27662134170531,"['920 W Hwy 40', 'Blue Springs, MO 64015']",MO,['Blue Springs MO']
1109,1109,Subway,39.02410089999999,-94.25505559999999,"['600 NE Coronado Dr', 'Blue Springs, MO 64014']",MO,['Blue Springs MO']
1113,1113,Wendy's,39.0720698040223,-94.34570732275391,"['2528 S 291 Hwy', 'Independence, MO 64057']",MO,['Blue Springs MO']
1117,1117,Subway,38.990398600000006,-94.2728473924777,"['2910 SW 7 Hwy', 'Blue Springs, MO 64014']",MO,['Blue Springs MO']
1118,1118,McDonald's,39.0191649,-94.198661,"['712 N Main St', 'Grain Valley, MO 64029']",MO,['Blue Springs MO']
1119,1119,Sonic Drive-In,39.0183835,-94.19860329999999,"['706 Main', 'Grain Valley, MO 64029']",MO,['Blue Springs MO']
1120,1120,McDonald's,39.0475159609985,-94.36559289693831,"['3921 S Bolger Rd', 'Independence, MO 64055']",MO,['Blue Springs MO']
1122,1122,Chick-fil-A,37.066726,-94.4773239,"['2127 S Range Line Rd', 'Joplin, MO 64804']",MO,['Joplin MO']
1123,1123,Whisler's Drive Up,37.18137,-94.31378000000001,"['300 N Garrison Ave', 'Carthage, MO 64836']",MO,['Joplin MO']
1124,1124,Freddy's Frozen Custard & Steakburgers,37.0562424330085,-94.47889820222309,"['3118 S Range Line Rd', 'Joplin, MO 64804']",MO,['Joplin MO']
1125,1125,Chick-fil-A,37.0901701,-94.47462759999999,"['101 N Range Line Rd', 'Northpark Mall', 'Joplin, MO 64801']",MO,['Joplin MO']
1126,1126,Culver's,37.140714,-94.4740616,"['475 S Madison St', 'Webb City, MO 64870']",MO,['Joplin MO']
1127,1127,Popeyes Louisiana Kitchen,37.066634,-94.47848499999999,"['2130 S Rangeline Rd', 'Joplin, MO 64804']",MO,['Joplin MO']
1128,1128,Firehouse Subs,37.0700277809361,-94.47948763140431,"['1816 S Range Line Rd', 'Joplin, MO 64804']",MO,['Joplin MO']
1129,1129,Chipotle Mexican Grill,37.084879,-94.476708,"['631 S Range Line Rd', 'Ste B', 'Joplin, MO 64801']",MO,['Joplin MO']
1130,1130,Panda Express,37.0730443664551,-94.4771237325335,"['1531 S Rangeline Rd', 'Joplin, MO 64804']",MO,['Joplin MO']
1131,1131,Schlotzsky's,37.055784,-94.515574,"['3120 S Main St', 'Ste 13', 'Joplin, MO 64804']",MO,['Joplin MO']
1132,1132,Fuzzy's Taco Shop,37.0500593326632,-94.47794398378521,"['3607 S Rangeline Rd', 'Joplin, MO 64804']",MO,['Joplin MO']
1133,1133,The Bruncheonette,37.094718933105504,-94.5133438110352,"['424 N Main St', 'Joplin, MO 64801']",MO,['Joplin MO']
1134,1134,Gringos,37.1312370300293,-94.4746780395508,"['1401 S Madison St', 'Webb City, MO 64870']",MO,['Joplin MO']
1135,1135,Hardee's of Joplin No 3,37.07118,-94.51438,"['1810 S Main St', 'Joplin, MO 64804']",MO,['Joplin MO']
1136,1136,Five Guys,37.070809999999994,-94.477408,"['1801 S Range Line Rd', 'Joplin, MO 64801']",MO,['Joplin MO']
1137,1137,Steak ’n Shake,37.0493738486606,-94.4766361,"['3115 Hammons Blvd', 'Joplin, MO 64804']",MO,['Joplin MO']
1138,1138,Arby's,37.0554866833431,-94.4796796515584,"['2408 S Range Line Rd', 'Joplin, MO 64804']",MO,['Joplin MO']
1139,1139,Wendy's,37.004584,-94.552482,"['4500 Highway 43', '4500 Hwy 43', 'Joplin, MO 64804']",MO,['Joplin MO']
1140,1140,Hardee's,37.081483,-94.47788050000001,"['818 Rangeline', 'Joplin, MO 64801']",MO,['Joplin MO']
1141,1141,Taco Bell,37.08491,-94.54426,"['2315 West 7th Street', 'Joplin, MO 64801']",MO,['Joplin MO']
1142,1142,KFC,37.125531,-94.47502800000001,"['1731 S Madison St', 'Webb City, MO 64870']",MO,['Joplin MO']
1143,1143,Taco Bell,37.079609999999995,-94.47721,"['1029 S Range Line Rd', 'Joplin, MO 64801']",MO,['Joplin MO']
1144,1144,Lalo's Taqueria,37.0840301513672,-94.4870071411133,"['2501 E 7th St', 'Joplin, MO 64801']",MO,['Joplin MO']
1145,1145,Jimmy John's,37.086688,-94.476548,"['407 A Rangeline Rd', 'Joplin, MO 64801']",MO,['Joplin MO']
1146,1146,Jimmy John's,37.056278999999996,-94.51513,"['3030 S Main St', 'Ste A', 'Joplin, MO 64804']",MO,['Joplin MO']
